entity_id,entity_table,sid,molecule,pmid,pmcid,doi,title,v1_claimed_evidence_type,v1_grade,v1_claimed_location,v2_proposed_decision,v2_evidence_type,v2_domain_match,v2_in_scope,v2_grade,v2_confidence,v2_passage_kind,v2_grounding_verified,v2_grounding_quote,v2_reason,extractor_model,human_decision,human_curator_id,human_evidence_grade,human_note
501,offtarget_evidence,500,JAK1-selective,37925520,PMC10625637,10.1038/s41467-023-42714-4,Rational design of a JAK1-selective siRNA inhibitor for the modulation of autoimmunity in the skin.,seed-mediated off-target effect,B,Results > Local administration of si3033 reduces skin infiltration of autoreactive CD8+ T cells and prevents skin depigmentation in a mouse model of vitiligo; paragraph 15,reject,on_target_specificity,False,True,NA,0.95,pmc_full_text,False,NONE,"reject: JAK-family and reporter assays measure intended JAK1 selectivity/signaling efficacy; off-target-risk discussion is design rationale, not unintended siRNA off-target observation",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 37925520; reject: JAK-family and reporter assays measure intended JAK1 selectivity/signaling efficacy; off-target-risk discussion is design rationale, not unintended siRNA off-target observation"
502,offtarget_evidence,501,RBCEV siRNA,37016578,PMC10188904,10.1016/j.ymthe.2023.03.036,Red blood cell extracellular vesicles deliver therapeutic siRNAs to skeletal muscles for treatment of cancer cachexia.,off-target evidence,B,Results > Intramuscular delivery of siRNAs using RBCEVs is non-toxic and non-inflammatory; paragraph 22,reject,delivery_or_safety,False,True,NA,0.94,pmc_full_text,False,NONE,"reject: RBCEV passage reports siRNA delivery, cachexia efficacy, toxicity and inflammation safety; no primary observed unintended off-target gene effect",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 37016578; reject: RBCEV passage reports siRNA delivery, cachexia efficacy, toxicity and inflammation safety; no primary observed unintended off-target gene effect"
503,offtarget_evidence,502,modified siRNA,36881759,PMC10085713,10.1093/nar/gkad067,"Chemistry, structure and function of approved oligonucleotide therapeutics.",seed-mediated off-target effect,B,RNAi THERAPEUTICS: DOUBLE-STRANDED MECHANISM OF ACTION > Conformational flexibility and reduced off-target effects: GNA; paragraph 103,reject,secondary_review,False,False,NA,0.98,pmc_full_text,False,NONE,"reject: review article discusses oligonucleotide chemistry and general off-target risks, not a primary administered/measured off-target result for a specific therapeutic oligo",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 36881759; reject: review article discusses oligonucleotide chemistry and general off-target risks, not a primary administered/measured off-target result for a specific therapeutic oligo"
504,offtarget_evidence,503,Atp1a2; SOD1,38015828,PMC10683999,10.1371/journal.pone.0294731,Targeted ASO-mediated Atp1a2 knockdown in astrocytes reduces SOD1 aggregation and accelerates disease onset in mutant SOD1 mice.,transcriptome-level off-target effect,B,Results > ASO-mediated Atp1a2 knockdown induces transcriptomic changes in primary mouse astrocytes and spinal cord tissue from SOD1*G93A mice; paragraph 36,reject,on_target_transcriptomic_mechanism,False,True,NA,0.92,pmc_full_text,False,NONE,reject: transcriptomics describe pathways downstream of intended Atp1a2 knockdown in ALS models; abstract states no off-target/systemic toxicity but gives no grounded measured unintended off-target effect,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 38015828; reject: transcriptomics describe pathways downstream of intended Atp1a2 knockdown in ALS models; abstract states no off-target/systemic toxicity but gives no grounded measured unintended off-target effect
505,offtarget_evidence,504,C5-siRNA,36789273,PMC9900455,10.1016/j.omtn.2023.01.005,Identification of potent siRNA targeting complement C5 and its robust activity in pre-clinical models of myasthenia gravis and collagen-induced arthritis.,transcriptome-level off-target effect,B,Results > In vitro and in vivo screening identified candidate C5-siRNA; paragraph 8,reject,on_target_specificity,False,True,NA,0.94,pmc_full_text,False,NONE,reject: C5-siRNA sequence-walk and screening demonstrate intended target specificity and efficacy; no unintended transcript or seed-mediated off-target result,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 36789273; reject: C5-siRNA sequence-walk and screening demonstrate intended target specificity and efficacy; no unintended transcript or seed-mediated off-target result
506,offtarget_evidence,505,siIGF1R-1,37251692,PMC10220282,10.1016/j.omtn.2023.04.028,Modified ASO conjugates encapsulated with cytidinyl/cationic lipids exhibit more potent and longer-lasting anti-HCC effects.,hybridization/mismatch off-target effect,B,Results > Transcriptomics and proteomics analysis of modified CT102s; paragraph 23,accept,transcriptome/proteome hybridization-mismatch off-target effect,True,True,B,0.82,pmc_full_text,True,"It was found that modified CT102s could decrease IGF1R mRNA expression levels in both the nucleus and cytoplasm (Figure 6F) and had a significant effect on the expression of GAS2 (GenBank: NM_001143830), POLA2 (GenBank: NM_002689), LGALS2 (GenBank: NM_006498), and IGFBP1 (GenBank: NM_000596), which have functional roles in the occurrence and development of tumors, possibly by imperfect base pairing","accept: therapeutic IGF1R ASO CT102 variants underwent transcriptome/proteome and qPCR analysis showing additional genes affected, attributed as possible imperfect-base-pairing off-target regulation",codex_gpt-5.5_manual_agent,accept,ni_jie,B,
507,offtarget_evidence,506,TR-siRNA,37031257,PMC10082758,10.1038/s41467-023-37774-5,RNAi-mediated rheostat for dynamic control of AAV-delivered transgenes.,seed-mediated off-target effect,B,Results > Identification of potent and specific transgene regulator siRNAs; paragraph 29,reject,excluded_aav_transgene_rheostat,False,False,NA,0.98,pmc_full_text,False,NONE,reject: study is an AAV-delivered transgene rheostat using siRNA/shRNA/REVERSIR; AAV and shRNA/vector transgene-control systems are explicitly excluded despite off-target reporter data,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 37031257; reject: study is an AAV-delivered transgene rheostat using siRNA/shRNA/REVERSIR; AAV and shRNA/vector transgene-control systems are explicitly excluded despite off-target reporter data
508,offtarget_evidence,507,A01406-33,37272117,PMC10243379,10.1080/15476286.2023.2217400,Biochemistry-informed design selects potent siRNAs against SARS-CoV-2.,seed-mediated off-target effect,B,Results > Rationale for siRNA design; paragraph 13,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 37272117; A01406-33 remains unsupported for seed-mediated off-target effect after abstract-level review of 'Biochemistry-informed design selects potent siRNAs against SARS-CoV-2.'.
509,offtarget_evidence,508,siT10,37353152,PMC10528676manuscript-id: NIHMS1914607,10.1016/j.addr.2023.114968,siRNA drug delivery across the blood-brain barrier in Alzheimer's disease.,hybridization/mismatch off-target effect,B,siRNA delivery systems targeting selected genes for AD therapy > siRNA delivery systems against APP and BACE-1; paragraph 56,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 37353152; available abstract is not enough to curate hybridization/mismatch off-target effect for siT10 as a verified offtarget record.
510,offtarget_evidence,509,SLN360,35737426,PMC9516055,10.1093/toxsci/kfac067,"Preclinical Toxicological Assessment of A Novel siRNA, SLN360, Targeting Elevated Lipoprotein (a) in Cardiovascular Disease.",seed-mediated off-target effect,B,RESULTS > SLN360 Specifically Downregulates LPA in Primary Hepatocytes; paragraph 28,accept,hybridization/mismatch off-target validation,True,True,B,0.94,pmc_full_text,True,"Except for the pseudogene LPAL2, none of the other identified potential off targets, nor PLG, showed any concentration-dependent reduction in mRNA expression up to SLN360 concentrations of 1000 nM, over 300-fold the IC50 for SLN360 in primary human hepatocytes",accept: liver-targeted therapeutic SLN360 siRNA had predicted human off-target genes experimentally assayed by mRNA expression in primary human hepatocytes,codex_gpt-5.5_manual_agent,accept,ni_jie,B,
511,offtarget_evidence,510,LNA ASO,35922434,PMC9349213,10.1038/s41467-022-32216-0,An intranasal ASO therapeutic targeting SARS-CoV-2.,hybridization/mismatch off-target effect,B,Results > Intranasal administration of 5’-ASO#26 did not induce significant immune stimulatory effect; paragraph 10,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 35922434 abstract/title reviewed; no clear in-scope hybridization/mismatch off-target effect endpoint is grounded for LNA ASO.
512,offtarget_evidence,511,siCpWnt3,36180523,PMC9525680,10.1038/s41598-022-20476-1,siRNA-mediated gene knockdown via electroporation in hydrozoan jellyfish embryos.,hybridization/mismatch off-target effect,B,Results > Wnt3 knockdown with siRNA in Cladonema pacificum; paragraph 41,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 36180523; no source passage or abstract wording gives a dependable offtarget call for siCpWnt3.
513,offtarget_evidence,512,KCNQ1; QT1,35409410,PMC9000197,10.3390/ijms23074053,shRNAs Targeting a Common KCNQ1 Variant Could Alleviate Long-QT1 Disease Severity by Inhibiting a Mutant Allele.,seed-mediated off-target effect,B,2. Results > 2.1. Allele-Specific Targeting of Common SNPs in KCNQ1; paragraph 11,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,"Reject: PMID 35409410; the abstained record was checked at abstract level, but seed-mediated off-target effect is still not directly recoverable for KCNQ1; QT1."
514,offtarget_evidence,513,siHJ1D8,34286840,PMC8864631,10.1093/ecco-jcc/jjab129,Therapeutic siRNAs Targeting the JAK/STAT Signalling Pathway in Inflammatory Bowel Diseases.,seed-mediated off-target effect,B,3. Results > 3.3. Specificity of siRNA targeting JAK1 and JAK3; paragraph 30,abstain,none,False,False,NA,0.0,none,False,NONE,no source passage available; abstain required by Task A contract,codex_no_source_abstain_rule,reject,ni_jie,C,Reject: PMID 34286840; no source passage or abstract wording gives a dependable offtarget call for siHJ1D8.
515,offtarget_evidence,514,LINC01257,34683974,PMC8539450,10.3390/pharmaceutics13101681,Development of siRNA-Loaded Lipid Nanoparticles Targeting Long Non-Coding RNA LINC01257 as a Novel and Safe Therapeutic Approach for t(8;21) Pediatric Acute Myeloid Leukemia.,off-target evidence,B,3. Results > 3.6. LNP-si-LINC01257 Impairs Kasumi-1 Cell Proliferation without Affecting Healthy PBMCs; paragraph 29,reject,healthy_cell_toxicity_or_delivery,False,True,NA,0.93,pmc_full_text,False,NONE,"reject: LINC01257 siRNA-LNP results address lncRNA-targeted AML efficacy and healthy PBMC viability/toxicity, not measured unintended off-target transcript silencing",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 34683974; reject: LINC01257 siRNA-LNP results address lncRNA-targeted AML efficacy and healthy PBMC viability/toxicity, not measured unintended off-target transcript silencing"
516,offtarget_evidence,515,CAG-siRNA,33738134,PMC7937577,10.1016/j.omtn.2021.02.007,Selective suppression of polyglutamine-expanded protein by lipid nanoparticle-delivered siRNA targeting CAG expansions in the mouse CNS.,hybridization/mismatch off-target effect,B,Results > Selective suppression of mutant androgen receptor by UNA-modified CAG-siRNA in human fibroblasts; paragraph 8,reject,allele_selective_on_target_specificity,False,True,NA,0.88,pmc_full_text,False,NONE,reject: CAG-siRNA reporter and mismatch data measure mutant-vs-normal CAG/AR allele selectivity and efficacy; no clearly observed unintended non-target transcript off-target effect,codex_gpt-5.5_manual_agent,reject,ni_jie,C,Reject: PMID 33738134; reject: CAG-siRNA reporter and mismatch data measure mutant-vs-normal CAG/AR allele selectivity and efficacy; no clearly observed unintended non-target transcript off-target effect
517,offtarget_evidence,516,EGFR siRNA,34959463,PMC8703291,10.3390/pharmaceutics13122182,Non-Cationic RGD-Containing Protein Nanocarrier for Tumor-Targeted siRNA Delivery.,off-target evidence,B,3. Results > 3.7. Tumor-Targeting Capability In Vivo; paragraph 28,reject,delivery_or_toxicity,False,True,NA,0.95,pmc_full_text,False,NONE,"reject: EGFR siRNA carrier passage concerns tumor-targeted delivery, serum stability, and low toxicity; off-target wording is generic delivery-vector background",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 34959463; reject: EGFR siRNA carrier passage concerns tumor-targeted delivery, serum stability, and low toxicity; off-target wording is generic delivery-vector background"
518,offtarget_evidence,517,ORF1ab,33519276,PMC7833792,10.1016/j.sjbs.2020.11.066,In silico prediction and experimental validation of siRNAs targeting ORF1ab of MERS-CoV in Vero cell line.,transcriptome-level off-target effect,B,"Results > MERS-CoV genome analysis, in silico prediction and selection of potential siRNAs; paragraph 16",reject,computational_designonly,False,True,NA,0.96,pmc_full_text,False,NONE,"reject: MERS-CoV ORF1ab siRNAs were computationally filtered to avoid human off-target matches; experimental work validates antiviral efficacy/cytotoxicity, not off-target silencing",codex_gpt-5.5_manual_agent,reject,ni_jie,C,"Reject: PMID 33519276; reject: MERS-CoV ORF1ab siRNAs were computationally filtered to avoid human off-target matches; experimental work validates antiviral efficacy/cytotoxicity, not off-target silencing"
