pmid,source_type,reuse_category,license_status,priority,query_label,score,title,journal,publication_year
29907124,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Exon skipping for Duchenne muscular dystrophy: a systematic review and meta-analysis.,Orphanet J Rare Dis,2018
29905858,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Optimized knock-in of point mutations in zebrafish using CRISPR/Cas9.,Nucleic Acids Res,2018
29875202,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,"Anchor peptide captures, targets, and loads exosomes of diverse origins for diagnostics and therapy.",Sci Transl Med,2018
29804357,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,[Antiviral effect of hepatitis B virus S gene-specific anti-gene locked nucleic acid in transgenic mice].,Zhonghua Gan Zang Bing Za Zhi,2018
29800498,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Palmitoylated phosphodiester gapmer designs with albumin binding capacity and maintained in vitro gene silencing activity.,J Gene Med,2018
29777776,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Distinct roles for the cell adhesion molecule Contactin2 in the development and function of neural circuits in zebrafish.,Mech Dev,2018
29773645,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,The Hippo pathway effector Wwtr1 regulates cardiac wall maturation in zebrafish.,Development,2018
29772239,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Small GTPase R-Ras participates in neural tube formation in zebrafish embryonic spinal cord.,Biochem Biophys Res Commun,2018
29771317,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Exon-skipping advances for Duchenne muscular dystrophy.,Hum Mol Genet,2018
29757363,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,"Targeting Endothelial Ligands: ICAM-1/alicaforsen, MAdCAM-1.",J Crohns Colitis,2018
29752304,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Eteplirsen treatment for Duchenne muscular dystrophy: Exon skipping and dystrophin production.,Neurology,2018
29710707,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Loss in PKC Epsilon Causes Downregulation of MnSOD and BDNF Expression in Neurons of Alzheimer's Disease Hippocampus.,J Alzheimers Dis,2018
29696141,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Enhancing Understanding of the Visual Cycle by Applying CRISPR/Cas9 Gene Editing in Zebrafish.,Front Cell Dev Biol,2018
29664612,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Single Locked Nucleic Acid-Enhanced Nanopore Genetic Discrimination of Pathogenic Serotypes and Cancer Driver Mutations.,ACS Nano,2018
29614660,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Stimulation of SIRT1 Attenuates the Level of Oxidative Stress in the Brains of APP/PS1 Double Transgenic Mice and in Primary Neurons Exposed to Oligomers of the Amyloid-β Peptide.,J Alzheimers Dis,2018
29605032,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,GYY4137 protects against myocardial ischemia/reperfusion injury via activation of the PHLPP-1/Akt/Nrf2 signaling pathway in diabetic mice.,J Surg Res,2018
29589907,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Structural Determinants for the Interactions of Chemically Modified Nucleic Acids with the Stabilin-2 Clearance Receptor.,Biochemistry,2018
29570699,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,MicroRNA-194 Regulates the Development and Differentiation of Sensory Patches and Statoacoustic Ganglion of Inner Ear by Fgf4.,Med Sci Monit,2018
29530646,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Morpholino-mediated in vivo silencing of Cryptosporidium parvum lactate dehydrogenase decreases oocyst shedding and infectivity.,Int J Parasitol,2018
29378005,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Tau Oligomer Pathology in Nucleus Basalis Neurons During the Progression of Alzheimer Disease.,J Neuropathol Exp Neurol,2018
29373639,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,A novel metabolism-based phenotypic drug discovery platform in zebrafish uncovers HDACs 1 and 3 as a potential combined anti-seizure drug target.,Brain,2018
29346415,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Acute multi-sgRNA knockdown of KEOPS complex genes reproduces the microcephaly phenotype of the stable knockout zebrafish model.,PLoS One,2018
29316633,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Investigation of New Morpholino Oligomers to Increase Survival Motor Neuron Protein Levels in Spinal Muscular Atrophy.,Int J Mol Sci,2018
29300474,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,"Identification of Morpholino-2H-pyrido[3,2-b][1,4]oxazin-3(4H)-ones as Nonsteroidal Mineralocorticoid Antagonists.",J Med Chem,2018
29282321,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,A mixed modality approach towards Xi reactivation for Rett syndrome and other X-linked disorders.,Proc Natl Acad Sci U S A,2018
29254734,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Eteplirsen for paediatric patients with Duchenne muscular dystrophy: A pooled-analysis.,J Clin Neurosci,2018
29214789,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,microRNA-183 is Essential for Hair Cell Regeneration after Neomycin Injury in Zebrafish.,Yonsei Med J,2018
29067652,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,An Overview of Recent Therapeutics Advances for Duchenne Muscular Dystrophy.,Methods Mol Biol,2018
28960840,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Selection of DNA Aptamer That Blocks the Fibrillogenesis of a Proteolytic Amyloidogenic Fragment of β(2) m.,Ther Apher Dial,2018
29234114,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Probing the requirement for CD38 in retinoic acid-induced HL-60 cell differentiation with a small molecule dimerizer and genetic knockout.,Sci Rep,2017
29145206,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,MicroRNA Expression Profiling of Pancreatic Cancer Cell Line L3.6p1 Following B7-H4 Knockdown.,Cell Physiol Biochem,2017
29067882,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Alicaforsen in the treatment of pouchitis.,Immunotherapy,2017
29049395,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Guidelines for morpholino use in zebrafish.,PLoS Genet,2017
28918018,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,"Locked Nucleic Acid Gapmers and Conjugates Potently Silence ADAM33, an Asthma-Associated Metalloprotease with Nuclear-Localized mRNA.",Mol Ther Nucleic Acids,2017
28865712,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,MicroRNA-31 promotes adverse cardiac remodeling and dysfunction in ischemic heart disease.,J Mol Cell Cardiol,2017
28745318,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Core 3 mucin-type O-glycan restoration in colorectal cancer cells promotes MUC1/p53/miR-200c-dependent epithelial identity.,Oncogene,2017
28670932,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Alicaforsen for the treatment of inflammatory bowel disease.,Expert Opin Investig Drugs,2017
28636676,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Mitochondrion to endoplasmic reticulum apposition length in zebrafish embryo spinal progenitors is unchanged in response to perturbations associated with Alzheimer's disease.,PLoS One,2017
28636622,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Inhibition of hepatitis B viral entry by nucleic acid polymers in HepaRG cells and primary human hepatocytes.,PLoS One,2017
28612046,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Shaping of Signal Transmission at the Photoreceptor Synapse by EAAT2 Glutamate Transporters.,eNeuro,2017
28606696,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Targeted gene knockdown validates the essential role of lactate dehydrogenase in Cryptosporidium parvum.,Int J Parasitol,2017
28600293,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Bacterial and Viral Products Affect Differential Pattern Recognition Receptor Activation of Chicken Thrombocytes Evidenced through RNA Sequencing.,J Immunol,2017
28571947,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Boron nitride nanotubes for gene silencing.,Biochim Biophys Acta Gen Subj,2017
28520455,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,"Quantitative determination of AVI-7100 (Radavirsen), a phosphorodiamidate morpholino oligomer (PMOplus(®) ), in human plasma using LC-MS/MS.",Bioanalysis,2017
28519902,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Reduced gliotransmitter release from astrocytes mediates tau-induced synaptic dysfunction in cultured hippocampal neurons.,Glia,2017
28492351,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,"mesT, a unique epoxide hydrolase, is essential for optimal growth of Mycobacterium tuberculosis in the presence of styrene oxide.",Future Microbiol,2017
28428220,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,CMTM3 (CKLF-Like Marvel Transmembrane Domain 3) Mediates Angiogenesis by Regulating Cell Surface Availability of VE-Cadherin in Endothelial Adherens Junctions.,Arterioscler Thromb Vasc Biol,2017
28427856,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Frizzled 3 acts upstream of Alcam during embryonic eye development.,Dev Biol,2017
28373570,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Effects of systemic multiexon skipping with peptide-conjugated morpholinos in the heart of a dog model of Duchenne muscular dystrophy.,Proc Natl Acad Sci U S A,2017
28364245,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Systemic Delivery of Morpholinos to Skip Multiple Exons in a Dog Model of Duchenne Muscular Dystrophy.,Methods Mol Biol,2017
28364236,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Using Morpholinos to Probe Gene Networks in Sea Urchin.,Methods Mol Biol,2017
28364230,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,"Making a Morpholino Experiment Work: Controls, Favoring Specificity, Improving Efficacy, Storage, and Dose.",Methods Mol Biol,2017
28296036,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Targeting of C-type lectin-like receptor 2 or P2Y12 for the prevention of platelet activation by immunotherapeutic CpG oligodeoxynucleotides.,J Thromb Haemost,2017
28280301,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Eteplirsen in the treatment of Duchenne muscular dystrophy.,Drug Des Devel Ther,2017
28271280,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,"RCAN1.4 regulates VEGFR-2 internalisation, cell polarity and migration in human microvascular endothelial cells.",Angiogenesis,2017
28255006,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Folate receptor 1 is necessary for neural plate cell apical constriction during Xenopus neural tube formation.,Development,2017
28223149,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_safety_broad_2010_2026,0,Long-term behavioral change as a result of acute ethanol exposure in zebrafish: Evidence for a role for sonic hedgehog but not retinoic acid signaling.,Neurotoxicol Teratol,2017
