source_key,pmid,source_type,reuse_category,license_status,priority,notes
pubmed_discovery_33477663,33477663,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026; score=2; Lipophilic Peptide Dendrimers for Delivery of Splice-Switching Oligonucleotides.
pubmed_discovery_33452345,33452345,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sso_splice_oligo_safety_2020_2026; score=2; Development of antisense-mediated myostatin knockdown for the treatment of insulin resistance.
pubmed_discovery_33443084,33443084,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,galnac_conjugate_clinical_safety_2020_2026; score=2; RNA Interference Targeting Liver Angiopoietin-Like Protein 3 Protects from Nephrotic Syndrome in a Rat Model Via Amelioration of Pathologic Hypertriglyceridemia.
pubmed_discovery_33290725,33290725,literature_discovery,derived_annotations_only,abstract_metadata_only,core,gapmer_aso_hepatotoxicity_2020_2026; score=2; Efficient Gene Suppression by DNA/DNA Double-Stranded Oligonucleotide In Vivo.
pubmed_discovery_33278337,33278337,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=2; Clinical Pharmacology Studies Supporting Oligonucleotide Therapy Development: An Assessment of Therapies Approved and in Development Between 2012 and 2018.
pubmed_discovery_33016851,33016851,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=2; Development of Prodrug Type Circular siRNA for In Vivo Knockdown by Systemic Administration.
pubmed_discovery_32865788,32865788,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,locked_nucleic_acid_safety_2020_2026; score=2; Calcium-Mediated In Vitro Transfection Technique of Oligonucleotides with Broad Chemical Modification Compatibility.
pubmed_discovery_32865786,32865786,literature_discovery,derived_annotations_only,abstract_metadata_only,core,gapmer_aso_hepatotoxicity_2020_2026; score=2; DNA-RNA Heteroduplex Oligonucleotide for Highly Efficient Gene Silencing.
pubmed_discovery_32659676,32659676,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,locked_nucleic_acid_safety_2020_2026; score=2; Development and validation of bioanalytical methods for LNA-i-miR-221 quantification in human plasma and urine by LC-MS/MS.
pubmed_discovery_32330214,32330214,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_rna_safety_toxicity_2020_2026; score=2; Amphetamine decorated cationic lipid nanoparticles cross the blood-brain barrier: therapeutic promise for combating glioblastoma.
pubmed_discovery_32146420,32146420,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=2; Dose-Finding Study and Pharmacokinetics Profile of the Novel 13-Mer Antisense miR-221 Inhibitor in Sprague-Dawley Rats.
pubmed_discovery_31875524,31875524,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,locked_nucleic_acid_safety_2020_2026; score=2; A selective Aurora-A 5'-UTR siRNA inhibits tumor growth and metastasis.
pubmed_discovery_31836192,31836192,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026; score=2; Oligonucleotides to the (Gene) Rescue: FDA Approvals 2017-2019.
pubmed_discovery_31792921,31792921,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"galnac_conjugate_clinical_safety_2020_2026; score=2; Leading RNA Interference Therapeutics Part 2: Silencing Delta-Aminolevulinic Acid Synthase 1, with a Focus on Givosiran."
pubmed_discovery_42095119,42095119,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026; score=1; Clinical Prediction of Glycolysis-Driven Molecular Subclass of Hepatocellular Carcinoma without Transcriptomic Profiling.
pubmed_discovery_41964558,41964558,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_prediction_benchmark_2023_2026; score=1; Clustered Regularly Interspaced Short Palindromic Repeat-Based Colorimetric Aptasensor Combined with Smartphone Imaging and Deep Learning Enables Selective Recycling and Visual Prediction of Microplastics in the Environment.
pubmed_discovery_41781574,41781574,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=1; Identification of a novel mitovirus in Colocasia esculenta through high‑throughput sequencing and in-silico miRNA prediction for sequence-specific gene silencing.
pubmed_discovery_41774333,41774333,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=1; Regulatory Role of Ribosome Biogenesis-Related Genes in Hepatocellular Carcinoma Prognosis and Construction of a Risk Prediction Model.
pubmed_discovery_41709935,41709935,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=1; Next-Generation Artificial Intelligence for ADME Prediction in Drug Discovery: From Small Molecules to Biologics.
pubmed_discovery_41453135,41453135,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=1; Prediction of inclisiran efficacy in patients with established atherosclerotic cardiovascular disease: the SIRIUS In-Silico modelling of cardiovascular outcomes.
pubmed_discovery_40521514,40521514,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026; score=1; Influence of Ion Substitution on the Properties of Apatite-Based Materials: Computational Predictions Using Density Functional Theory.
pubmed_discovery_40348375,40348375,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"aso_immune_complement_safety_2023_2026; score=1; Development of prediction equations for immunoglobulin A, immunoglobulin G, and immunoglobulin M concentrations in mature milk from Holstein cows using milk infrared spectral data."
pubmed_discovery_36883788,36883788,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_kidney_toxicity_2020_2026; score=1; Pericardial Effusions After the Arterial Switch Operation: A PHIS Database Review.
pubmed_discovery_42223774,42223774,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=0; ASO Author Reflections: Does Lymph Node Dissection Impair the Efficacy of Adjuvant Immune Checkpoint Inhibitors?
pubmed_discovery_42223319,42223319,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Brain and Muscle ARNT-Like 1 Ameliorates Sepsis-Induced Acute Lung Injury by Orchestrating Endoplasmic Reticulum-Phagy and Mitochondrial Metabolism.
pubmed_discovery_42223241,42223241,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; CLEC14A correlates with neutrophil infiltration in hepatocellular carcinoma and mediates neutrophil recruitment across liver endothelial cells.
pubmed_discovery_42223180,42223180,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026; score=0; Chemerin knockout reveals sex difference in the role of chemerin in blood pressure and vascular remodeling.
pubmed_discovery_42223038,42223038,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Targeting CD30L Alleviates Airway Remodeling via JNK/p38 MAPK Pathway in OVA-Induced Asthmatic Mice.
pubmed_discovery_42222434,42222434,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; OLIG2-STAT5 cooperation supports glioma stem cell maintenance and proliferation in glioblastoma.
pubmed_discovery_42221844,42221844,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Integrated Transcriptomics and Experimental Validation Reveal Müller Cell-Driven PANoptosis in Diabetic Retinopathy via PSAP-GPR37 Signaling.
pubmed_discovery_42221587,42221587,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"sirna_offtarget_safety_2024_2026; score=0; Disruption of chitin synthases impairs tick feeding and reproduction, validating a broad-spectrum acaricide target."
pubmed_discovery_42221072,42221072,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Fibrinogen-like protein 2 regulates inflammatory and metabolic reprogramming of airway smooth muscle cells through PI3K/Akt activation.
pubmed_discovery_42219546,42219546,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Application of small interfering RNAs and drug combination for pancreatic cancer therapy.
pubmed_discovery_42218966,42218966,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; DHCR7 promotes granulosa cells ferroptosis and represents a potential therapeutic target in premature ovarian insufficiency.
pubmed_discovery_42218003,42218003,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Linear causal regulation ratiometric fluorescent biosensor strategy for highly sensitive detection of sulfonamides in multiple matrices.
pubmed_discovery_42217552,42217552,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; STC2 mediates hypoxia-induced immunosuppression and tumorigenesis in hepatocellular carcinoma.
pubmed_discovery_42217332,42217332,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Characterizing glial cells missing transcription factor 1 (GCM1)'s role in regulating placental gene expression.
pubmed_discovery_42217207,42217207,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=0; Baseline characteristics of patients with transthyretin amyloidosis with cardiomyopathy in the CARDIO-TTRansform trial of eplontersen.
pubmed_discovery_42217085,42217085,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,lnp_oligo_delivery_safety_2023_2026; score=0; Fluorescent covalent organic framework and multivalent aptamer-driven magnetic nanoplatform for sensitive detection of foodborne pathogens.
pubmed_discovery_42217082,42217082,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Pan-cancer multi-omics analysis identifies SYNGR4 as a novel clinical prognostic biomarker and therapeutic target in lung adenocarcinoma.
pubmed_discovery_42216896,42216896,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; FfbHLH7 Transcription Factor Modulates Stipe Browning in Flammulina filiformis via Activation of Tyrosine-Dependent Melanin Biosynthesis.
pubmed_discovery_42216541,42216541,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Epithelial SERPINB2 Overexpression Contributes to Impaired Fibrinolysis in Chronic Rhinosinusitis With Nasal Polyps via tPA Downregulation.
pubmed_discovery_42216237,42216237,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Sex-Specific Regulation of the Turandot Gene Family Modulates Temperature-Dependent Lifespan in Drosophila melanogaster.
pubmed_discovery_42215859,42215859,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026; score=0; RNA-centric approaches in amyotrophic lateral sclerosis: prospects for future therapeutics.
pubmed_discovery_42215712,42215712,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026; score=0; Development of a covalent organic framework/graphene oxide aptasensor for electrochemical penicillin detection.
pubmed_discovery_42215154,42215154,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026; score=0; Apocynum venetum leaf extract ameliorates postmenopausal osteoporosis by inhibiting RANKL-induced osteoclastogenesis.
pubmed_discovery_42214744,42214744,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; Human brain slice culture model of STXBP1 encephalopathy reveals disruption of neuronal network activity and changes in gene expression.
pubmed_discovery_42214471,42214471,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Therapeutic vaccination for chronic hepatitis B: why most vaccines failed and what may work.
pubmed_discovery_42214260,42214260,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_innate_immune_tlr_2020_2026; score=0; Examining the effect of Angiopoietin-like protein 8 (ANGPTL8) on mitochondrial quality and atherosclerosis in vitro.
pubmed_discovery_42214222,42214222,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_offtarget_safety_2024_2026; score=0; Wedelolactone alleviates rheumatoid arthritis by gut microbiota-dependent immunomodulation and p53-mediated inhibition of fibroblast-like synoviocytes.
