source_key,pmid,source_type,reuse_category,license_status,priority,notes
pubmed_discovery_38353402,38353402,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=0; Modulation of Cerebrospinal Fluid Dysregulation via a SPAK and OSR1 Targeted Framework Nucleic Acid in Hydrocephalus.
pubmed_discovery_38352376,38352376,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"aso_offtarget_transcriptome_2023_2026; score=0; AAV-based delivery of RNAi targeting Ataxin-2 improves survival, strength, and pathology in mouse models of rapidly and slowly progressive sporadic ALS."
pubmed_discovery_38351361,38351361,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026; score=0; High-affinity truncated aptamers for detection of Cronobacter spp with magnetic separation-assisted DNAzyme-driven 3D DNA walker.
pubmed_discovery_38351187,38351187,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=0; Biomarker-directed targeted therapy plus durvalumab in advanced non-small-cell lung cancer: a phase 2 umbrella trial.
pubmed_discovery_38350857,38350857,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026; score=0; Trehalose 6-phosphate synthase gene rdtps1 contributes to thermal acclimation in Rhyzopertha dominica.
pubmed_discovery_38348970,38348970,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026; score=0; Functional identification of cis-regulatory long noncoding RNAs at controlled false discovery rates.
pubmed_discovery_38348341,38348341,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Scoparone attenuates PD-L1 expression in human breast cancer cells by MKP-3 upregulation.
pubmed_discovery_38348052,38348052,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; Identification and characterization of CLEC11A and its derived immune signature in gastric cancer.
pubmed_discovery_38346399,38346399,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=0; An Endosomal Escape Trojan Horse Platform to Improve Cytosolic Delivery of Nucleic Acids.
pubmed_discovery_38345980,38345980,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Investigating the Effectiveness of mqsR-Peptide Nucleic Acid as a Novel Solution for the Eradication of Persister Cells in Clinical Isolates of Escherichia coli.
pubmed_discovery_38345552,38345552,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; SOX9 Induces Orbital Fibroblast Activation in Thyroid Eye Disease Via MAPK/ERK1/2 Pathway.
pubmed_discovery_38345297,38345297,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rna_therapeutics_safety_broad_2010_2026; score=0; Enhancing Neuroprotection in Mouse Model of Parkinson's Disease through Protein Nanosystem Conjugation with ApoE Peptide for miR-124 Delivery.
pubmed_discovery_38342664,38342664,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=0; Rapid and cost-effective epitope mapping using PURE ribosome display coupled with next-generation sequencing and bioinformatics.
pubmed_discovery_38342338,38342338,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_thrombocytopenia_complement_2020_2026; score=0; Improving Chemotherapy Effectiveness: Utilizing CuS Nanoparticles Coated with AS1411 Aptamer and Chitosan for Targeted Delivery of Doxorubicin to Cancerous Cells.
pubmed_discovery_38342243,38342243,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026; score=0; Emerging strategies for nanomedicine in autoimmunity.
pubmed_discovery_38342092,38342092,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=0; The Association between High-Dose Allopurinol and Erythropoietin Hyporesponsiveness in Advanced Chronic Kidney Disease: JOINT-KD Study.
pubmed_discovery_38341879,38341879,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"oligo_nonclinical_safety_2020_2026; score=0; 1,2-Dichloroethane induces testicular pyroptosis by activating piR-mmu-1019957/IRF7 pathway and the protective effects of melatonin."
pubmed_discovery_38341380,38341380,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; ASO Author Reflections: Neoadjuvant Systemic Therapy and Nodal Management in cT1-2 N0 Triple-Negative Breast Cancer.
pubmed_discovery_38338746,38338746,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,oligo_drug_discovery_safety_review_2020_2026; score=0; Trials and Tribulations of MicroRNA Therapeutics.
pubmed_discovery_38335607,38335607,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; The interplay of Cxcl10(+)/Mmp14(+) monocytes and Ccl3(+) neutrophils proactively mediates silica-induced pulmonary fibrosis.
pubmed_discovery_38334393,38334393,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; SETD3 regulates endoderm differentiation of mouse embryonic stem cells through canonical Wnt signaling pathway.
pubmed_discovery_38333961,38333961,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; A transcriptomics-based RNAi screen for regulators of meiosis and early stages of oocyte development in Drosophila melanogaster.
pubmed_discovery_38332476,38332476,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Aptamer-based fluorescent sensor for highly sensitive detection of methamphetamine.
pubmed_discovery_38332115,38332115,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Next-generation therapeutics for rare genetic disorders.
pubmed_discovery_38331987,38331987,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=0; Targeting DNA2 overcomes metabolic reprogramming in multiple myeloma.
pubmed_discovery_38331433,38331433,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_chemistry_toxicity_mechanism_2020_2026; score=0; Probing the Mechanism of Action of Bis(phenolato) Amine (ONO Donor Set) Titanium(IV) Anticancer Agents.
pubmed_discovery_38328560,38328560,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; Eugenol Inhibits Ox-LDL-Induced Proliferation and Migration of Human Vascular Smooth Muscle Cells by Inhibiting the Ang II/MFG-E8/MCP-1 Signaling Cascade.
pubmed_discovery_38328107,38328107,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026; score=0; Heparan sulfate modified proteins affect cellular processes central to neurodegeneration and modulate presenilin function.
pubmed_discovery_38323094,38323094,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; A Novel Circular RNA circITGa9 Predominantly Generated in Human Heart Disease Induces Cardiac Remodeling and Fibrosis.
pubmed_discovery_38322344,38322344,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,"rna_therapeutics_safety_broad_2010_2026; score=0; Lipid nanovehicles overcome barriers to systemic RNA delivery: Lipid components, fabrication methods, and rational design."
pubmed_discovery_38322113,38322113,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026; score=0; GPX3-Mediated Oxidative Stress Affects Pyrimidine Metabolism Levels in Stomach Adenocarcinoma via the AMPK/mTOR Pathway.
pubmed_discovery_38321605,38321605,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; Multipathway Regulation for Targeted Atherosclerosis Therapy Using Anti-miR-33-Loaded DNA Origami.
pubmed_discovery_38314058,38314058,literature_discovery,derived_annotations_only,abstract_metadata_only,core,"aso_safety_broad_2010_2026; score=0; Gonadotropin Releasing Hormone agonist (GnRHa) during chemotherapy and post-cancer childbirths - a Nationwide population-based cohort study of 24,922 women diagnosed with cancer in Sweden."
pubmed_discovery_38311764,38311764,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; Micronutrients intake and genetic variants associated with premature ovarian insufficiency; MASHAD cohort study.
pubmed_discovery_38311667,38311667,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; Novel Therapies for Lipoprotein(a): Update in Cardiovascular Risk Estimation and Treatment.
pubmed_discovery_38311162,38311162,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=0; Layered double hydroxides (LDHs) as efficient and safe carriers for miRNA inhibitors: In vitro and in vivo assessment of biocompatibility.
pubmed_discovery_38310055,38310055,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=0; Suppression of SOCS3 expression in macrophage cells: Potential application in diabetic wound healing.
pubmed_discovery_38309474,38309474,literature_discovery,derived_annotations_only,abstract_metadata_only,core,sirna_seed_toxicity_broad_2020_2026; score=0; WALL-ASSOCIATED KINASE Like 14 regulates vascular tissue development in Arabidopsis and tomato.
pubmed_discovery_38309276,38309276,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_offtarget_transcriptome_2023_2026; score=0; Alternative polyadenylation determines the functional landscape of inverted Alu repeats.
pubmed_discovery_38306006,38306006,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_safety_broad_2010_2026; score=0; ASO Author Reflections: Induction of Postoperative Neutrophil Extracellular Trap Formation After Pancreatectomy May be a Link Between Surgical Inflammation and Disease Recurrence.
pubmed_discovery_38302728,38302728,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; Schwann cell derived pleiotrophin stimulates fibroblast for proliferation and excessive collagen deposition in plexiform neurofibroma.
pubmed_discovery_38302015,38302015,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_sequence_dependent_toxicity_2020_2026; score=0; PROTAC-biomacromolecule conjugates for precise protein degradation in cancer therapy: A review.
pubmed_discovery_38299167,38299167,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_toxicity_safety_2024_2026; score=0; Advances in Dyslipidaemia Treatments: Focusing on ApoC3 and ANGPTL3 Inhibitors.
pubmed_discovery_38298056,38298056,literature_discovery,derived_annotations_only,abstract_metadata_only,core,oligo_nonclinical_safety_2020_2026; score=0; AMPK/PGC-1α and p53 modulate VDAC1 expression mediated by reduced ATP level and metabolic oxidative stress in neuronal cells.
pubmed_discovery_38297481,38297481,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,sirna_clinical_safety_2023_2026; score=0; Leptin induces altered differentiation of keratinocytes by inducing insulin resistance: implications for metabolic syndrome-induced resistance of psoriatic therapy.
pubmed_discovery_38297226,38297226,literature_discovery,derived_annotations_only,abstract_metadata_only,secondary,rnai_screen_offtarget_2020_2026; score=0; Lipid metabolism-related genes are involved in the occurrence of asthma and regulate the immune microenvironment.
pubmed_discovery_38294901,38294901,literature_discovery,derived_annotations_only,abstract_metadata_only,core,aso_immune_complement_safety_2023_2026; score=0; Two-step evolution of HIV-1 budding system leading to pandemic in the human population.
